hh_id               itime                                     day
13667          10, 10, 10                               7, 23, 39
13668          10, 10, 10                               6, 22, 38
13669          10, 10, 10                               5, 21, 37
13670          10, 10, 10                               4, 20, 36
13671          10, 10, 10                               3, 19, 35
13672          10, 10, 10                               2, 18, 34
13673          10, 10, 10                               1, 17, 33
13674          10, 10, 10                              16, 32, 48
13675          10, 10, 10                              15, 31, 47
13676          10, 10, 10                              14, 30, 46
13677          10, 10, 10                              13, 29, 45
13678          10, 10, 10                              12, 28, 44
13679          10, 10, 10                              11, 27, 43
13680          10, 10, 10                              10, 26, 42
13681          10, 10, 10                               9, 25, 41
13682          10, 10, 10                               8, 24, 40
13683          10, 10, 10                               7, 23, 39
13684          10, 10, 10                               6, 22, 38
13685          10, 10, 10                               5, 21, 37
13686          10, 10, 10                               4, 20, 36
13687          10, 10, 10                               3, 19, 35
13688          10, 10, 10                               2, 18, 34
13689          10, 10, 10                               1, 17, 33
13690          10, 10, 10                              16, 32, 48
13691          10, 10, 10                              15, 31, 47
13692          10, 10, 10                              14, 30, 46
13693          10, 10, 10                              13, 29, 45
13694          10, 10, 10                              12, 28, 44
13695          10, 10, 10                              11, 27, 43
13696          10, 10, 10                              10, 26, 42
13697          10, 10, 10                               9, 25, 41
13698          10, 10, 10                               8, 24, 40
13699          10, 10, 10                               7, 23, 39
13700          10, 10, 10                               6, 22, 38
13701          10, 10, 10                               5, 21, 37
13702          10, 10, 10                               4, 20, 36
13703          10, 10, 10                               3, 19, 35
13704          10, 10, 10                               2, 18, 34
13705          10, 10, 10                               1, 17, 33
13706          10, 10, 10                              16, 32, 48
13707          10, 10, 10                              15, 31, 47
13708          10, 10, 10                              14, 30, 46
13709          10, 10, 10                              13, 29, 45
13710          10, 10, 10                              12, 28, 44
13711          10, 10, 10                              11, 27, 43
13712          10, 10, 10                              10, 26, 42
13713          10, 10, 10                               9, 25, 41
13714          10, 10, 10                               8, 24, 40
13715          10, 10, 10                               7, 23, 39
13716          10, 10, 10                               6, 22, 38
13717          10, 10, 10                               5, 21, 37
13718          10, 10, 10                               4, 20, 36
13719          10, 10, 10                               3, 19, 35
13720          10, 10, 10                               2, 18, 34
13721          10, 10, 10                               1, 17, 33
13722          10, 10, 10                              16, 32, 48
13723          10, 10, 10                              15, 31, 47
13724          10, 10, 10                              14, 30, 46
13725          10, 10, 10                              13, 29, 45
13726          10, 10, 10                              12, 28, 44
13727          10, 10, 10                              11, 27, 43
13728          10, 10, 10                              10, 26, 42
13729          10, 10, 10                               9, 25, 41
13730          10, 10, 10                               8, 24, 40
13731          10, 10, 10                               7, 23, 39
13732          10, 10, 10                               6, 22, 38
13733          10, 10, 10                               5, 21, 37
13734          10, 10, 10                               4, 20, 36
13735          10, 10, 10                               3, 19, 35
13736          10, 10, 10                               2, 18, 34
13737          10, 10, 10                               1, 17, 33
13738          10, 10, 10                              16, 32, 48
13739          10, 10, 10                              15, 31, 47
13740          10, 10, 10                              14, 30, 46
13741          10, 10, 10                              13, 29, 45
13742          10, 10, 10                              12, 28, 44
13743          10, 10, 10                              11, 27, 43
13744          10, 10, 10                              10, 26, 42
13745          10, 10, 10                               9, 25, 41
13746          10, 10, 10                               8, 24, 40
13747          10, 10, 10                               7, 23, 39
13748          10, 10, 10                               6, 22, 38
13749          10, 10, 10                               5, 21, 37
13750          10, 10, 10                               4, 20, 36
13751          10, 10, 10                               3, 19, 35
13752          10, 10, 10                               2, 18, 34
13753          10, 10, 10                               1, 17, 33
13754          10, 10, 10                              16, 32, 48
13755          10, 10, 10                              15, 31, 47
13756          10, 10, 10                              14, 30, 46
13757          10, 10, 10                              13, 29, 45
13758          10, 10, 10                              12, 28, 44
13759          10, 10, 10                              11, 27, 43
13760          10, 10, 10                              10, 26, 42
13761          10, 10, 10                               9, 25, 41
13762          10, 10, 10                               8, 24, 40
13763          10, 10, 10                               7, 23, 39
13764          10, 10, 10                               6, 22, 38
13765          10, 10, 10                               5, 21, 37
13766          10, 10, 10                               4, 20, 36
13767          10, 10, 10                               3, 19, 35
13768          10, 10, 10                               2, 18, 34
13769          10, 10, 10                               1, 17, 33
13770          10, 10, 10                              16, 32, 48
13771          10, 10, 10                              15, 31, 47
13772          10, 10, 10                              14, 30, 46
13773          10, 10, 10                              13, 29, 45
13774          10, 10, 10                              12, 28, 44
13775          10, 10, 10                              11, 27, 43
13776          10, 10, 10                              10, 26, 42
13777          10, 10, 10                               9, 25, 41
13778          10, 10, 10                               8, 24, 40
13779          10, 10, 10                               7, 23, 39
13780          10, 10, 10                               6, 22, 38
13781          10, 10, 10                               5, 21, 37
13782          10, 10, 10                               4, 20, 36
13783          10, 10, 10                               3, 19, 35
13784          10, 10, 10                               2, 18, 34
13785          10, 10, 10                               1, 17, 33
13786          10, 10, 10                              16, 32, 48
13787          10, 10, 10                              15, 31, 47
13788          10, 10, 10                              14, 30, 46
13789          10, 10, 10                              13, 29, 45
13790          10, 10, 10                              12, 28, 44
13791          10, 10, 10                              11, 27, 43
13792          10, 10, 10                              10, 26, 42
13793          10, 10, 10                               9, 25, 41
13794          10, 10, 10                               8, 24, 40
13795          10, 10, 10                               7, 23, 39
13796          10, 10, 10                               6, 22, 38
13797          10, 10, 10                               5, 21, 37
13798          10, 10, 10                               4, 20, 36
13799          10, 10, 10                               3, 19, 35
13800          10, 10, 10                               2, 18, 34
13801          10, 10, 10                               1, 17, 33
13802          10, 10, 10                              16, 32, 48
13803          10, 10, 10                              15, 31, 47
13804          10, 10, 10                              14, 30, 46
13805          10, 10, 10                              13, 29, 45
13806          10, 10, 10                              12, 28, 44
13807          10, 10, 10                              11, 27, 43
13808          10, 10, 10                              10, 26, 42
13809          10, 10, 10                               9, 25, 41
13810          10, 10, 10                               8, 24, 40
13811          10, 10, 10                               7, 23, 39
13812          10, 10, 10                               6, 22, 38
13813          10, 10, 10                               5, 21, 37
13814          10, 10, 10                               4, 20, 36
13815          10, 10, 10                               3, 19, 35
13816          10, 10, 10                               2, 18, 34
13817          10, 10, 10                               1, 17, 33
13818          10, 10, 10                              16, 32, 48
13819          10, 10, 10                              15, 31, 47
13820          10, 10, 10                              14, 30, 46
13821          10, 10, 10                              13, 29, 45
13822          10, 10, 10                              12, 28, 44
13823          10, 10, 10                              11, 27, 43
13824          10, 10, 10                              10, 26, 42
13825          10, 10, 10                               9, 25, 41
13826          10, 10, 10                               8, 24, 40
13827          10, 10, 10                               7, 23, 39
13828          10, 10, 10                               6, 22, 38
13829          10, 10, 10                               5, 21, 37
13830          10, 10, 10                               4, 20, 36
13831          10, 10, 10                               3, 19, 35
13832          10, 10, 10                               2, 18, 34
13833          10, 10, 10                               1, 17, 33
13834          10, 10, 10                              16, 32, 48
13835          10, 10, 10                              15, 31, 47
13836          10, 10, 10                              14, 30, 46
13837          10, 10, 10                              13, 29, 45
13838          10, 10, 10                              12, 28, 44
13839          10, 10, 10                              11, 27, 43
13840          10, 10, 10                              10, 26, 42
13841          10, 10, 10                               9, 25, 41
13842          10, 10, 10                               8, 24, 40
13843          10, 10, 10                               7, 23, 39
13844          10, 10, 10                               6, 22, 38
13845          10, 10, 10                               5, 21, 37
13846          10, 10, 10                               4, 20, 36
13847          10, 10, 10                               3, 19, 35
13848          10, 10, 10                               2, 18, 34
13849          10, 10, 10                               1, 17, 33
13850          10, 10, 10                              16, 32, 48
13851          10, 10, 10                              15, 31, 47
13852          10, 10, 10                              14, 30, 46
13853          10, 10, 10                              13, 29, 45
13854          10, 10, 10                              12, 28, 44
13855          10, 10, 10                              11, 27, 43
13856          10, 10, 10                              10, 26, 42
13857          10, 10, 10                               9, 25, 41
13858          10, 10, 10                               8, 24, 40
13859          10, 10, 10                               7, 23, 39
13860          10, 10, 10                               6, 22, 38
13861          10, 10, 10                               5, 21, 37
13862          10, 10, 10                               4, 20, 36
13863          10, 10, 10                               3, 19, 35
13864          10, 10, 10                               2, 18, 34
13865          10, 10, 10                               1, 17, 33
13866          10, 10, 10                              16, 32, 48
13867          10, 10, 10                              15, 31, 47
13868          10, 10, 10                              14, 30, 46
13869          10, 10, 10                              13, 29, 45
13870          10, 10, 10                              12, 28, 44
13871          10, 10, 10                               1, 17, 33
13872          10, 10, 10                              16, 32, 48
13873          10, 10, 10                              15, 31, 47
13874          10, 10, 10                              14, 30, 46
13875          10, 10, 10                              13, 29, 45
13876          10, 10, 10                              12, 28, 44
13877          10, 10, 10                              11, 27, 43
13878          10, 10, 10                              10, 26, 42
13879          10, 10, 10                               9, 25, 41
13880          10, 10, 10                               8, 24, 40
13881          10, 10, 10                               7, 23, 39
13882          10, 10, 10                               6, 22, 38
13883          10, 10, 10                               5, 21, 37
13884          10, 10, 10                               4, 20, 36
13885          10, 10, 10                               3, 19, 35
13886          10, 10, 10                               2, 18, 34
13887          10, 10, 10                               1, 17, 33
13888          10, 10, 10                              16, 32, 48
13889          10, 10, 10                              15, 31, 47
13890          10, 10, 10                              14, 30, 46
13891          10, 10, 10                              13, 29, 45
13892          10, 10, 10                              12, 28, 44
13893          10, 10, 10                              11, 27, 43
13894          10, 10, 10                              10, 26, 42
13895          10, 10, 10                               9, 25, 41
13896          10, 10, 10                               8, 24, 40
13897          10, 10, 10                               7, 23, 39
13898          10, 10, 10                               6, 22, 38
13899          10, 10, 10                               5, 21, 37
13900          10, 10, 10                               4, 20, 36
13901          10, 10, 10                               3, 19, 35
13902          10, 10, 10                               2, 18, 34
13903          10, 10, 10                               1, 17, 33
13904          10, 10, 10                              16, 32, 48
13905          10, 10, 10                              15, 31, 47
13906          10, 10, 10                              14, 30, 46
13907          10, 10, 10                              13, 29, 45
13908          10, 10, 10                              12, 28, 44
13909          10, 10, 10                              11, 27, 43
13910          10, 10, 10                              10, 26, 42
13911          10, 10, 10                               9, 25, 41
13912          10, 10, 10                               8, 24, 40
13913          10, 10, 10                               7, 23, 39
13914          10, 10, 10                               6, 22, 38
13915          10, 10, 10                               5, 21, 37
13916          10, 10, 10                               4, 20, 36
13917          10, 10, 10                               3, 19, 35
13918          10, 10, 10                               2, 18, 34
13919          10, 10, 10                               1, 17, 33
13920          10, 10, 10                              16, 32, 48
13921          10, 10, 10                              15, 31, 47
13922          10, 10, 10                              14, 30, 46
13923          10, 10, 10                              13, 29, 45
13924          10, 10, 10                              12, 28, 44
13925          10, 10, 10                              11, 27, 43
13926          10, 10, 10                              10, 26, 42
13927          10, 10, 10                               9, 25, 41
13928          10, 10, 10                               8, 24, 40
13929          10, 10, 10                               7, 23, 39
13930          10, 10, 10                               6, 22, 38
13931          10, 10, 10                               5, 21, 37
13932          10, 10, 10                               4, 20, 36
13933          10, 10, 10                               3, 19, 35
13934          10, 10, 10                               2, 18, 34
13935          10, 10, 10                               1, 17, 33
13936          10, 10, 10                              16, 32, 48
13937          10, 10, 10                              15, 31, 47
13938          10, 10, 10                              14, 30, 46
13939          10, 10, 10                              13, 29, 45
13940          10, 10, 10                              12, 28, 44
13941          10, 10, 10                              11, 27, 43
13942          10, 10, 10                              10, 26, 42
13943          10, 10, 10                               9, 25, 41
13944          10, 10, 10                               8, 24, 40
13945          10, 10, 10                               7, 23, 39
13946          10, 10, 10                               6, 22, 38
13947          10, 10, 10                               5, 21, 37
13948          10, 10, 10                               4, 20, 36
13949          10, 10, 10                               3, 19, 35
13950          10, 10, 10                               2, 18, 34
13951          10, 10, 10                               1, 17, 33
13952          10, 10, 10                              16, 32, 48
13953          10, 10, 10                              15, 31, 47
13954          10, 10, 10                              14, 30, 46
13955          10, 10, 10                              13, 29, 45
13956          10, 10, 10                              12, 28, 44
13957          10, 10, 10                              11, 27, 43
13958          10, 10, 10                              10, 26, 42
13959          10, 10, 10                               9, 25, 41
13960          10, 10, 10                               8, 24, 40
13961          10, 10, 10                               7, 23, 39
13962          10, 10, 10                               6, 22, 38
13963          10, 10, 10                               5, 21, 37
13964          10, 10, 10                               4, 20, 36
13965          10, 10, 10                               3, 19, 35
13966          10, 10, 10                               2, 18, 34
13967          10, 10, 10                               1, 17, 33
13968          10, 10, 10                              16, 32, 48
13969          10, 10, 10                              15, 31, 47
13970          10, 10, 10                              14, 30, 46
13971          10, 10, 10                              13, 29, 45
13972          10, 10, 10                              12, 28, 44
13973          10, 10, 10                              11, 27, 43
13974          10, 10, 10                              10, 26, 42
13975          10, 10, 10                               9, 25, 41
13976          10, 10, 10                               8, 24, 40
13977          10, 10, 10                               7, 23, 39
13978          10, 10, 10                               6, 22, 38
13979          10, 10, 10                               5, 21, 37
13980          10, 10, 10                               4, 20, 36
13981          10, 10, 10                               3, 19, 35
13982          10, 10, 10                               2, 18, 34
13983          10, 10, 10                               1, 17, 33
13984          10, 10, 10                              16, 32, 48
13985          10, 10, 10                              15, 31, 47
13986          10, 10, 10                              14, 30, 46
13987          10, 10, 10                              13, 29, 45
13988          10, 10, 10                              12, 28, 44
13989          10, 10, 10                              11, 27, 43
13990          10, 10, 10                              10, 26, 42
13991          10, 10, 10                               9, 25, 41
13992          10, 10, 10                               8, 24, 40
13993          10, 10, 10                               7, 23, 39
13994          10, 10, 10                               6, 22, 38
13995          10, 10, 10                               5, 21, 37
13996          10, 10, 10                               4, 20, 36
13997          10, 10, 10                               3, 19, 35
13998          10, 10, 10                               2, 18, 34
13999          10, 10, 10                               1, 17, 33
14000          10, 10, 10                              16, 32, 48
14001          10, 10, 10                              15, 31, 47
14002          10, 10, 10                              14, 30, 46
14003          10, 10, 10                              13, 29, 45
14004          10, 10, 10                              12, 28, 44
14005          10, 10, 10                              11, 27, 43
14006          10, 10, 10                              10, 26, 42
14007          10, 10, 10                               9, 25, 41
14008          10, 10, 10                               8, 24, 40
14009          10, 10, 10                               7, 23, 39
14010          10, 10, 10                               6, 22, 38
14011          10, 10, 10                               5, 21, 37
14012          10, 10, 10                               4, 20, 36
14013          10, 10, 10                               3, 19, 35
14014          10, 10, 10                               2, 18, 34
14015          10, 10, 10                               1, 17, 33
14016          10, 10, 10                              16, 32, 48
14017          10, 10, 10                              15, 31, 47
14018          10, 10, 10                              14, 30, 46
14019          10, 10, 10                              13, 29, 45
14020          10, 10, 10                              12, 28, 44
14021          10, 10, 10                              11, 27, 43
14022          10, 10, 10                              10, 26, 42
14023          10, 10, 10                               9, 25, 41
14024          10, 10, 10                               8, 24, 40
14025          10, 10, 10                               7, 23, 39
14026          10, 10, 10                               6, 22, 38
14027          10, 10, 10                               5, 21, 37
14028          10, 10, 10                               4, 20, 36
14029          10, 10, 10                               3, 19, 35
14030          10, 10, 10                               2, 18, 34
14031          10, 10, 10                               1, 17, 33
14032          10, 10, 10                              16, 32, 48
14033          10, 10, 10                              15, 31, 47
14034          10, 10, 10                              14, 30, 46
14035          10, 10, 10                              13, 29, 45
14036          10, 10, 10                              12, 28, 44
14037          10, 10, 10                              11, 27, 43
14038          10, 10, 10                              10, 26, 42
14039          10, 10, 10                               9, 25, 41
14040          10, 10, 10                               8, 24, 40
14041          10, 10, 10                               7, 23, 39
14042          10, 10, 10                               6, 22, 38
14043          10, 10, 10                               5, 21, 37
14044          10, 10, 10                               4, 20, 36
14045          10, 10, 10                               3, 19, 35
14046          10, 10, 10                               2, 18, 34
14047          10, 10, 10                               1, 17, 33
14048          10, 10, 10                              16, 32, 48
14049          10, 10, 10                              15, 31, 47
14050          10, 10, 10                              14, 30, 46
14051          10, 10, 10                              13, 29, 45
14052          10, 10, 10                              12, 28, 44
14053          10, 10, 10                              11, 27, 43
14054          10, 10, 10                              10, 26, 42
14055          10, 10, 10                               9, 25, 41
14056          10, 10, 10                               8, 24, 40
14057          10, 10, 10                               7, 23, 39
14058          10, 10, 10                               6, 22, 38
14059          10, 10, 10                               5, 21, 37
14060          10, 10, 10                               4, 20, 36
14061          10, 10, 10                               3, 19, 35
14062          10, 10, 10                               2, 18, 34
14063          10, 10, 10                               1, 17, 33
14064          10, 10, 10                              16, 32, 48
14065          10, 10, 10                              15, 31, 47
14066          10, 10, 10                              14, 30, 46
14067          10, 10, 10                              13, 29, 45
14068          10, 10, 10                              12, 28, 44
14069          10, 10, 10                              11, 27, 43
14070          10, 10, 10                              10, 26, 42
14071          10, 10, 10                               9, 25, 41
14072          10, 10, 10                               8, 24, 40
14073          10, 10, 10                               7, 23, 39
14074          10, 10, 10                               6, 22, 38
14075          10, 10, 10                               5, 21, 37
14076          10, 10, 10                               4, 20, 36
14077          10, 10, 10                               3, 19, 35
14078          10, 10, 10                               2, 18, 34
14079          10, 10, 10                               1, 17, 33
14080          10, 10, 10                              16, 32, 48
14081          10, 10, 10                              15, 31, 47
14082          10, 10, 10                              14, 30, 46
14083          10, 10, 10                              13, 29, 45
14084          10, 10, 10                              12, 28, 44
14085          10, 10, 10                              11, 27, 43
14086          10, 10, 10                              10, 26, 42
14087          10, 10, 10                               9, 25, 41
14088          10, 10, 10                               8, 24, 40
14089          10, 10, 10                               7, 23, 39
14090          10, 10, 10                               6, 22, 38
14091          10, 10, 10                               5, 21, 37
14092          10, 10, 10                               4, 20, 36
14093          10, 10, 10                               3, 19, 35
14094          10, 10, 10                               2, 18, 34
14095          10, 10, 10                               1, 17, 33
14096          10, 10, 10                              16, 32, 48
14097          10, 10, 10                              15, 31, 47
14098          10, 10, 10                              14, 30, 46
14099          10, 10, 10                              13, 29, 45
14100          10, 10, 10                              12, 28, 44
14101          10, 10, 10                              11, 27, 43
14102          10, 10, 10                              10, 26, 42
14103          10, 10, 10                               9, 25, 41
14104          10, 10, 10                               8, 24, 40
14105          10, 10, 10                               7, 23, 39
14106          10, 10, 10                               6, 22, 38
14107          10, 10, 10                               5, 21, 37
14108          10, 10, 10                               4, 20, 36
14109          10, 10, 10                               3, 19, 35
14110          10, 10, 10                               2, 18, 34
14111          10, 10, 10                               1, 17, 33
14112          10, 10, 10                              16, 32, 48
14113          10, 10, 10                              15, 31, 47
14114          10, 10, 10                              14, 30, 46
14115          10, 10, 10                              13, 29, 45
14116          10, 10, 10                              12, 28, 44
14117          10, 10, 10                              11, 27, 43
14118          10, 10, 10                              10, 26, 42
14119          10, 10, 10                               9, 25, 41
14120          10, 10, 10                               8, 24, 40
14121          10, 10, 10                               7, 23, 39
14122          10, 10, 10                               6, 22, 38
14123          10, 10, 10                               5, 21, 37
14124          10, 10, 10                               4, 20, 36
14125          10, 10, 10                               3, 19, 35
14126          10, 10, 10                               2, 18, 34
14127          10, 10, 10                               1, 17, 33
14128          10, 10, 10                              16, 32, 48
14129          10, 10, 10                              15, 31, 47
14130          10, 10, 10                              14, 30, 46
14131          10, 10, 10                              13, 29, 45
14132          10, 10, 10                              12, 28, 44
14133          10, 10, 10                              11, 27, 43
14134          10, 10, 10                              10, 26, 42
14135          10, 10, 10                               9, 25, 41
14136          10, 10, 10                               8, 24, 40
14137          10, 10, 10                               7, 23, 39
14138          10, 10, 10                               6, 22, 38
14139          10, 10, 10                               5, 21, 37
14140          10, 10, 10                               4, 20, 36
14141          10, 10, 10                               3, 19, 35
14142          10, 10, 10                               2, 18, 34
14143          10, 10, 10                               1, 17, 33
14144          10, 10, 10                              16, 32, 48
14145          10, 10, 10                              15, 31, 47
14146          10, 10, 10                              14, 30, 46
14147          10, 10, 10                              13, 29, 45
14148          10, 10, 10                              12, 28, 44
14149          10, 10, 10                              11, 27, 43
14150          10, 10, 10                              10, 26, 42
14151          10, 10, 10                               9, 25, 41
14152          10, 10, 10                               8, 24, 40
14153          10, 10, 10                               7, 23, 39
14154          10, 10, 10                               6, 22, 38
14155          10, 10, 10                               5, 21, 37
14156          10, 10, 10                               4, 20, 36
14157          10, 10, 10                               3, 19, 35
14158          10, 10, 10                               2, 18, 34
14159          10, 10, 10                               1, 17, 33
14160          10, 10, 10                              16, 32, 48
14161          10, 10, 10                              15, 31, 47
14162          10, 10, 10                              14, 30, 46
14163          10, 10, 10                              13, 29, 45
14164          10, 10, 10                              12, 28, 44
14165          10, 10, 10                              11, 27, 43
14166          10, 10, 10                              10, 26, 42
14167          10, 10, 10                               9, 25, 41
14168          10, 10, 10                               8, 24, 40
14169          10, 10, 10                               7, 23, 39
14170          10, 10, 10                               6, 22, 38
14171          10, 10, 10                               5, 21, 37
14172          10, 10, 10                               4, 20, 36
14173          10, 10, 10                               3, 19, 35
14174          10, 10, 10                               2, 18, 34
14175          10, 10, 10                               1, 17, 33
14176          10, 10, 10                              16, 32, 48
14177          10, 10, 10                              15, 31, 47
14178          10, 10, 10                              14, 30, 46
14179          10, 10, 10                              13, 29, 45
14180          10, 10, 10                              12, 28, 44
14181          10, 10, 10                              11, 27, 43
14182          10, 10, 10                              10, 26, 42
14183          10, 10, 10                               9, 25, 41
14184          10, 10, 10                               8, 24, 40
14185          10, 10, 10                               7, 23, 39
14186          10, 10, 10                               6, 22, 38
14187          10, 10, 10                               5, 21, 37
14188          10, 10, 10                               4, 20, 36
14189          10, 10, 10                               3, 19, 35
14190          10, 10, 10                               2, 18, 34
14191          10, 10, 10                               1, 17, 33
14192          10, 10, 10                              16, 32, 48
14193          10, 10, 10                              15, 31, 47
14194          10, 10, 10                              14, 30, 46
14195          10, 10, 10                              13, 29, 45
14196          10, 10, 10                              12, 28, 44
14197          10, 10, 10                              11, 27, 43
14198          10, 10, 10                              10, 26, 42
14199          10, 10, 10                               9, 25, 41
14200          10, 10, 10                               8, 24, 40
14201          10, 10, 10                               7, 23, 39
14202          10, 10, 10                               6, 22, 38
14203          10, 10, 10                               5, 21, 37
14204          10, 10, 10                               4, 20, 36
14205          10, 10, 10                               3, 19, 35
14206          10, 10, 10                               2, 18, 34
14207          10, 10, 10                               1, 17, 33
14208          10, 10, 10                              16, 32, 48
14209          10, 10, 10                              15, 31, 47
14210          10, 10, 10                              14, 30, 46
14211          10, 10, 10                              13, 29, 45
14212          10, 10, 10                              12, 28, 44
14213          10, 10, 10                              11, 27, 43
14214          10, 10, 10                              10, 26, 42
14215          10, 10, 10                               9, 25, 41
14216          10, 10, 10                               8, 24, 40
14217          10, 10, 10                               7, 23, 39
14218          10, 10, 10                               6, 22, 38
14219          10, 10, 10                               5, 21, 37
14220          10, 10, 10                               4, 20, 36
14221          10, 10, 10                               3, 19, 35
14222          10, 10, 10                               2, 18, 34
14223          10, 10, 10                               1, 17, 33
14224          10, 10, 10                              16, 32, 48
14225          10, 10, 10                              15, 31, 47
14226          10, 10, 10                              14, 30, 46
14227          10, 10, 10                              13, 29, 45
14228          10, 10, 10                              12, 28, 44
14229          10, 10, 10                              11, 27, 43
14230          10, 10, 10                              10, 26, 42
14231          10, 10, 10                               9, 25, 41
14232          10, 10, 10                               1, 17, 33
14233          10, 10, 10                              16, 32, 48
14234          10, 10, 10                              15, 31, 47
14235          10, 10, 10                              14, 30, 46
14236          10, 10, 10                              13, 29, 45
14237          10, 10, 10                              12, 28, 44
14238          10, 10, 10                              11, 27, 43
14239          10, 10, 10                              10, 26, 42
14240          10, 10, 10                               9, 25, 41
14241          10, 10, 10                               8, 24, 40
14242          10, 10, 10                               7, 23, 39
14243          10, 10, 10                               6, 22, 38
14244          10, 10, 10                               5, 21, 37
14245          10, 10, 10                               4, 20, 36
14246          10, 10, 10                               3, 19, 35
14247          10, 10, 10                               2, 18, 34
14248          10, 10, 10                               1, 17, 33
14249          10, 10, 10                              16, 32, 48
14250          10, 10, 10                              15, 31, 47
14251          10, 10, 10                              14, 30, 46
14252          10, 10, 10                              13, 29, 45
14253          10, 10, 10                              12, 28, 44
14254          10, 10, 10                              11, 27, 43
14255          10, 10, 10                              10, 26, 42
14256          10, 10, 10                               9, 25, 41
14257          10, 10, 10                               8, 24, 40
14258          10, 10, 10                               7, 23, 39
14259          10, 10, 10                               6, 22, 38
14260          10, 10, 10                               5, 21, 37
14261          10, 10, 10                               4, 20, 36
14262          10, 10, 10                               3, 19, 35
14263          10, 10, 10                               2, 18, 34
14264          10, 10, 10                               1, 17, 33
14265          10, 10, 10                              16, 32, 48
14266          10, 10, 10                              15, 31, 47
14267          10, 10, 10                              14, 30, 46
14268          10, 10, 10                              13, 29, 45
14269          10, 10, 10                              12, 28, 44
14270          10, 10, 10                              11, 27, 43
14271          10, 10, 10                              10, 26, 42
14272          10, 10, 10                               9, 25, 41
14273          10, 10, 10                               8, 24, 40
14274          10, 10, 10                               7, 23, 39
14275          10, 10, 10                               6, 22, 38
14276          10, 10, 10                               5, 21, 37
14277          10, 10, 10                               4, 20, 36
14278          10, 10, 10                               3, 19, 35
14279          10, 10, 10                               2, 18, 34
14280          10, 10, 10                               1, 17, 33
14281          10, 10, 10                              16, 32, 48
14282          10, 10, 10                              15, 31, 47
14283          10, 10, 10                              14, 30, 46
14284          10, 10, 10                              13, 29, 45
14285          10, 10, 10                              12, 28, 44
14286          10, 10, 10                              11, 27, 43
14287          10, 10, 10                              10, 26, 42
14288          10, 10, 10                               9, 25, 41
14289          10, 10, 10                               8, 24, 40
14290          10, 10, 10                               7, 23, 39
14291          10, 10, 10                               6, 22, 38
14292          10, 10, 10                               5, 21, 37
14293          10, 10, 10                               4, 20, 36
14294          10, 10, 10                               3, 19, 35
14295          10, 10, 10                               2, 18, 34
14296          10, 10, 10                               1, 17, 33
14297          10, 10, 10                              16, 32, 48
14298          10, 10, 10                              15, 31, 47
14299          10, 10, 10                              14, 30, 46
14300          10, 10, 10                              13, 29, 45
14301          10, 10, 10                              12, 28, 44
14302          10, 10, 10                              11, 27, 43
14303          10, 10, 10                              10, 26, 42
14304          10, 10, 10                               9, 25, 41
14305          10, 10, 10                               8, 24, 40
14306          10, 10, 10                               7, 23, 39
14307          10, 10, 10                               6, 22, 38
14308          10, 10, 10                               5, 21, 37
14309          10, 10, 10                               4, 20, 36
14310          10, 10, 10                               3, 19, 35
14311          10, 10, 10                               2, 18, 34
14312          10, 10, 10                               1, 17, 33
14313          10, 10, 10                              16, 32, 48
14314          10, 10, 10                              15, 31, 47
14315          10, 10, 10                              14, 30, 46
14316          10, 10, 10                              13, 29, 45
14317          10, 10, 10                              12, 28, 44
14318          10, 10, 10                              11, 27, 43
14319          10, 10, 10                              10, 26, 42
14320          10, 10, 10                               9, 25, 41
14321          10, 10, 10                               8, 24, 40
14322          10, 10, 10                               7, 23, 39
14323          10, 10, 10                               6, 22, 38
14324          10, 10, 10                               5, 21, 37
14325          10, 10, 10                               4, 20, 36
14326          10, 10, 10                               3, 19, 35
14327          10, 10, 10                               2, 18, 34
14328          10, 10, 10                               1, 17, 33
14329          10, 10, 10                              16, 32, 48
14330          10, 10, 10                              15, 31, 47
14331          10, 10, 10                              14, 30, 46
14332          10, 10, 10                              13, 29, 45
14333          10, 10, 10                              12, 28, 44
14334          10, 10, 10                              11, 27, 43
14335          10, 10, 10                              10, 26, 42
14336          10, 10, 10                               9, 25, 41
14337          10, 10, 10                               8, 24, 40
14338          10, 10, 10                               7, 23, 39
14339          10, 10, 10                               6, 22, 38
14340          10, 10, 10                               5, 21, 37
14341          10, 10, 10                               4, 20, 36
14342          10, 10, 10                               3, 19, 35
14343          10, 10, 10                               2, 18, 34
14344          10, 10, 10                               1, 17, 33
14345          10, 10, 10                              16, 32, 48
14346          10, 10, 10                              15, 31, 47
14347          10, 10, 10                              14, 30, 46
14348          10, 10, 10                              13, 29, 45
