hh_id               itime                                    week      Interviewer ID
13635          10, 10, 10                               7, 23, 39             8, 8, 8
13636          10, 10, 10                               6, 22, 38             8, 8, 8
13637          10, 10, 10                               5, 21, 37             8, 8, 8
13638          10, 10, 10                               4, 20, 36             8, 8, 8
13639          10, 10, 10                               3, 19, 35             8, 8, 8
13640          10, 10, 10                               2, 18, 34             8, 8, 8
13641          10, 10, 10                               1, 17, 33             7, 7, 8
13642          10, 10, 10                              16, 32, 48             8, 8, 8
13643          10, 10, 10                              15, 31, 47             8, 8, 8
13644          10, 10, 10                              14, 30, 46             8, 8, 8
13645          10, 10, 10                              13, 29, 45             7, 8, 8
13646          10, 10, 10                              12, 28, 44             8, 8, 8
13647          10, 10, 10                              11, 27, 43             7, 8, 8
13648          10, 10, 10                              42, 10, 26             7, 8, 8
13649          10, 10, 10                               9, 25, 41             8, 8, 8
13650          10, 10, 10                               8, 24, 40             8, 8, 8
13651          10, 10, 10                               7, 23, 39             8, 8, 8
13652          10, 10, 10                               6, 22, 38             8, 8, 8
13653          10, 10, 10                               5, 21, 37             8, 8, 8
13654          10, 10, 10                               4, 20, 36             8, 8, 8
13655          10, 10, 10                               3, 19, 35             8, 8, 8
13656          10, 10, 10                               2, 18, 34             8, 8, 8
13657          10, 10, 10                               1, 17, 33             7, 7, 8
13658          10, 10, 10                              16, 32, 48             8, 8, 8
13659          10, 10, 10                              15, 31, 47             8, 8, 8
13660          10, 10, 10                              14, 30, 46             8, 8, 8
13661          10, 10, 10                              13, 29, 45             7, 8, 8
13662          10, 10, 10                              12, 28, 44             8, 8, 8
13663          10, 10, 10                              11, 27, 43             7, 8, 8
13664          10, 10, 10                              42, 10, 26             7, 8, 8
13665          10, 10, 10                               9, 25, 41             8, 8, 8
13666          10, 10, 10                               8, 24, 40             8, 8, 8
13667          10, 10, 10                               7, 23, 39             8, 8, 8
13668          10, 10, 10                               6, 22, 38             8, 8, 8
13669          10, 10, 10                               5, 21, 37             8, 8, 8
13670          10, 10, 10                               4, 20, 36             8, 8, 8
13671          10, 10, 10                               3, 19, 35             8, 8, 8
13672          10, 10, 10                               2, 18, 34             8, 8, 8
13673          10, 10, 10                               1, 17, 33             7, 7, 8
13674          10, 10, 10                              16, 32, 48             8, 8, 8
13675          10, 10, 10                              15, 31, 47             8, 8, 8
13676          10, 10, 10                              46, 14, 30             7, 8, 8
13677          10, 10, 10                              13, 29, 45             7, 8, 8
13678          10, 10, 10                              12, 28, 44             8, 8, 8
13679          10, 10, 10                              11, 27, 43             7, 8, 8
13680          10, 10, 10                              42, 10, 26             7, 8, 8
13681          10, 10, 10                               9, 25, 41             7, 8, 8
13682          10, 10, 10                               8, 24, 40             8, 8, 8
13683          10, 10, 10                               7, 23, 39             8, 8, 8
13684          10, 10, 10                               6, 22, 38             8, 8, 8
13685          10, 10, 10                               5, 21, 37             8, 8, 8
13686          10, 10, 10                               4, 20, 36             8, 8, 8
13687          10, 10, 10                               3, 19, 35             8, 8, 8
13688          10, 10, 10                               2, 18, 34             8, 8, 8
13689          10, 10, 10                               1, 17, 33             7, 7, 8
13690          10, 10, 10                              16, 32, 48             8, 8, 8
13691          10, 10, 10                              15, 31, 47             8, 8, 8
13692          10, 10, 10                              46, 14, 30             7, 8, 8
13693          10, 10, 10                              13, 29, 45             7, 8, 8
13694          10, 10, 10                              12, 28, 44             8, 8, 8
13695          10, 10, 10                              11, 27, 43             7, 8, 8
13696          10, 10, 10                              42, 10, 26             7, 8, 8
13697          10, 10, 10                               9, 25, 41             7, 8, 8
13698          10, 10, 10                               8, 24, 40             8, 8, 8
13699          10, 10, 10                               7, 23, 39             8, 8, 8
13700          10, 10, 10                               6, 22, 38             8, 8, 8
13701          10, 10, 10                               5, 21, 37             8, 8, 8
13702          10, 10, 10                               4, 20, 36             8, 8, 8
13703          10, 10, 10                               3, 19, 35             8, 8, 8
13704          10, 10, 10                               2, 18, 34             8, 8, 8
13705          10, 10, 10                               1, 17, 33             7, 7, 8
13706          10, 10, 10                              16, 32, 48             8, 8, 8
13707          10, 10, 10                              47, 15, 31             7, 8, 8
13708          10, 10, 10                              14, 46, 30             7, 7, 8
13709          10, 10, 10                              13, 45, 29             7, 7, 8
13710          10, 10, 10                              12, 28, 44             8, 8, 8
13711          10, 10, 10                              11, 27, 43             7, 8, 8
13712          10, 10, 10                              42, 10, 26             7, 8, 8
13713          10, 10, 10                               9, 25, 41             7, 8, 8
13714          10, 10, 10                               8, 24, 40             8, 8, 8
13715          10, 10, 10                               7, 23, 39             8, 8, 8
13716          10, 10, 10                               6, 22, 38             8, 8, 8
13717          10, 10, 10                               5, 21, 37             8, 8, 8
13718          10, 10, 10                               4, 20, 36             7, 8, 8
13719          10, 10, 10                               3, 19, 35             8, 8, 8
13720          10, 10, 10                               2, 18, 34             8, 8, 8
13721          10, 10, 10                               1, 17, 33             7, 7, 8
13722          10, 10, 10                              16, 32, 48             8, 8, 8
13723          10, 10, 10                              47, 15, 31             7, 8, 8
13724          10, 10, 10                              14, 46, 30             7, 7, 8
13725          10, 10, 10                              13, 45, 29             7, 7, 8
13726          10, 10, 10                              12, 28, 44             8, 8, 8
13727          10, 10, 10                              11, 27, 43             7, 8, 8
13728          10, 10, 10                              10, 42, 26             7, 7, 8
13729          10, 10, 10                               9, 25, 41             7, 8, 8
13730          10, 10, 10                               8, 24, 40             8, 8, 8
13731          10, 10, 10                               7, 23, 39             8, 8, 8
13732          10, 10, 10                               6, 22, 38             8, 8, 8
13733          10, 10, 10                               5, 21, 37             8, 8, 8
13734          10, 10, 10                               4, 20, 36             7, 8, 8
13735          10, 10, 10                               3, 19, 35             8, 8, 8
13736          10, 10, 10                               2, 18, 34             7, 7, 8
13737          10, 10, 10                               1, 17, 33             7, 7, 8
13738          10, 10, 10                              16, 32, 48             7, 8, 8
13739          10, 10, 10                              47, 15, 31             7, 8, 8
13740          10, 10, 10                              14, 46, 30             7, 7, 8
13741          10, 10, 10                              13, 45, 29             7, 7, 8
13742          10, 10, 10                              12, 28, 44             8, 8, 8
13743          10, 10, 10                              11, 27, 43             7, 8, 8
13744          10, 10, 10                              10, 42, 26             7, 7, 8
13745          10, 10, 10                               9, 25, 41             7, 8, 8
13746          10, 10, 10                               8, 24, 40             8, 8, 8
13747          10, 10, 10                               7, 23, 39             8, 8, 8
13748          10, 10, 10                               6, 22, 38             8, 8, 8
13749          10, 10, 10                               5, 21, 37             8, 8, 8
13750          10, 10, 10                               4, 20, 36             7, 7, 8
13751          10, 10, 10                               3, 19, 35             8, 8, 8
13752          10, 10, 10                               2, 18, 34             7, 7, 8
13753          10, 10, 10                               1, 17, 33             7, 7, 8
13754          10, 10, 10                              16, 32, 48             7, 8, 8
13755          10, 10, 10                              47, 15, 31             7, 8, 8
13756          10, 10, 10                              14, 46, 30             7, 7, 8
13757          10, 10, 10                              13, 45, 29             7, 7, 8
13758          10, 10, 10                              12, 28, 44             8, 8, 8
13759          10, 10, 10                              11, 27, 43             7, 8, 8
13760          10, 10, 10                              10, 42, 26             7, 7, 8
13761          10, 10, 10                               9, 25, 41             7, 8, 8
13762          10, 10, 10                               8, 24, 40             7, 8, 8
13763          10, 10, 10                               7, 23, 39             8, 8, 8
13764          10, 10, 10                               6, 22, 38             8, 8, 8
13765          10, 10, 10                               5, 21, 37             8, 8, 8
13766          10, 10, 10                               4, 20, 36             7, 7, 8
13767          10, 10, 10                               3, 19, 35             8, 8, 8
13768          10, 10, 10                               2, 18, 34             7, 7, 8
13769          10, 10, 10                               1, 17, 33             7, 7, 8
13770          10, 10, 10                              16, 32, 48             7, 8, 8
13771          10, 10, 10                              47, 15, 31             7, 8, 8
13772          10, 10, 10                              14, 46, 30             7, 7, 8
13773          10, 10, 10                              13, 45, 29             7, 7, 8
13774          10, 10, 10                              12, 28, 44             8, 8, 8
13775          10, 10, 10                              11, 27, 43             7, 8, 8
13776          10, 10, 10                              10, 42, 26             7, 7, 8
13777          10, 10, 10                               9, 25, 41             7, 8, 8
13778          10, 10, 10                               8, 24, 40             7, 8, 8
13779          10, 10, 10                               7, 23, 39             8, 8, 8
13780          10, 10, 10                               6, 22, 38             8, 8, 8
13781          10, 10, 10                               5, 21, 37             8, 8, 8
13782          10, 10, 10                               4, 20, 36             7, 7, 8
13783          10, 10, 10                               3, 19, 35             8, 8, 8
13784          10, 10, 10                               2, 18, 34             7, 7, 8
13785          10, 10, 10                               1, 17, 33             7, 7, 8
13786          10, 10, 10                              16, 32, 48             7, 8, 8
13787          10, 10, 10                              47, 15, 31             7, 8, 8
13788          10, 10, 10                              14, 46, 30             7, 7, 8
13789          10, 10, 10                              13, 45, 29             7, 7, 8
13790          10, 10, 10                              12, 44, 28             7, 7, 8
13791          10, 10, 10                              11, 43, 27             7, 7, 8
13792          10, 10, 10                              10, 42, 26             7, 7, 8
13793          10, 10, 10                               9, 25, 41             7, 8, 8
13794          10, 10, 10                               8, 24, 40             7, 8, 8
13795          10, 10, 10                               7, 23, 39             7, 8, 8
13796          10, 10, 10                               6, 22, 38             8, 8, 8
13797          10, 10, 10                               5, 21, 37             8, 8, 8
13798          10, 10, 10                               4, 20, 36             7, 7, 8
13799          10, 10, 10                               3, 19, 35             8, 8, 8
13800          10, 10, 10                               2, 18, 34             7, 7, 8
13801          10, 10, 10                               1, 17, 33             7, 7, 8
13802          10, 10, 10                              16, 32, 48             7, 8, 8
13803          10, 10, 10                              47, 15, 31             7, 8, 8
13804          10, 10, 10                              14, 46, 30             7, 7, 8
13805          10, 10, 10                              13, 45, 29             7, 7, 8
13806          10, 10, 10                              12, 44, 28             7, 7, 8
13807          10, 10, 10                              11, 43, 27             7, 7, 8
13808          10, 10, 10                              10, 42, 26             7, 7, 8
13809          10, 10, 10                               9, 25, 41             7, 8, 8
13810          10, 10, 10                               8, 24, 40             7, 8, 8
13811          10, 10, 10                               7, 23, 39             7, 8, 8
13812          10, 10, 10                               6, 22, 38             7, 8, 8
13813          10, 10, 10                               5, 21, 37             8, 8, 8
13814          10, 10, 10                               4, 20, 36             7, 7, 8
13815          10, 10, 10                               19, 3, 35             7, 8, 8
13816          10, 10, 10                               2, 18, 34             7, 7, 8
13817          10, 10, 10                               1, 17, 33             7, 7, 8
13818          10, 10, 10                              16, 32, 48             7, 8, 8
13819          10, 10, 10                              15, 47, 31             7, 7, 8
13820          10, 10, 10                              14, 46, 30             7, 7, 8
13821          10, 10, 10                              13, 45, 29             7, 7, 8
13822          10, 10, 10                              12, 44, 28             7, 7, 8
13823          10, 10, 10                              11, 43, 27             7, 7, 8
13824          10, 10, 10                              10, 42, 26             7, 7, 8
13825          10, 10, 10                               9, 25, 41             7, 8, 8
13826          10, 10, 10                               8, 24, 40             7, 8, 8
13827          10, 10, 10                               7, 23, 39             7, 8, 8
13828          10, 10, 10                               6, 22, 38             7, 8, 8
13829          10, 10, 10                               5, 21, 37             8, 8, 8
13830          10, 10, 10                               4, 20, 36             7, 7, 8
13831          10, 10, 10                               19, 3, 35             7, 8, 8
13832          10, 10, 10                               2, 18, 34             7, 7, 8
13833          10, 10, 10                               1, 17, 33             7, 7, 8
13834          10, 10, 10                              16, 32, 48             7, 8, 8
13835          10, 10, 10                              15, 47, 31             7, 7, 8
13836          10, 10, 10                              14, 46, 30             7, 7, 8
13837          10, 10, 10                              13, 45, 29             7, 7, 8
13838          10, 10, 10                              12, 44, 28             7, 7, 8
13839          10, 10, 10                              11, 43, 27             7, 7, 8
13840          10, 10, 10                              10, 42, 26             7, 7, 8
13841          10, 10, 10                               9, 25, 41             7, 8, 8
13842          10, 10, 10                               8, 24, 40             7, 8, 8
13843          10, 10, 10                               7, 23, 39             7, 8, 8
13844          10, 10, 10                               6, 22, 38             7, 8, 8
13845          10, 10, 10                               5, 21, 37             8, 8, 8
13846          10, 10, 10                               4, 20, 36             7, 7, 8
13847          10, 10, 10                               3, 19, 35             7, 7, 8
13848          10, 10, 10                               2, 18, 34             7, 7, 8
13849          10, 10, 10                               1, 17, 33             7, 7, 8
13850          10, 10, 10                              16, 32, 48             7, 8, 8
13851          10, 10, 10                              15, 47, 31             7, 7, 8
13852          10, 10, 10                              14, 46, 30             7, 7, 8
13853          10, 10, 10                              13, 45, 29             7, 7, 8
13854          10, 10, 10                              12, 44, 28             7, 7, 8
13855          10, 10, 10                              11, 43, 27             7, 7, 8
13856          10, 10, 10                              10, 42, 26             7, 7, 8
13857          10, 10, 10                               9, 25, 41             7, 8, 8
13858          10, 10, 10                               8, 24, 40             7, 8, 8
13859          10, 10, 10                               7, 23, 39             7, 8, 8
13860          10, 10, 10                               6, 22, 38             7, 8, 8
13861          10, 10, 10                               5, 21, 37             8, 8, 8
13862          10, 10, 10                               4, 20, 36             7, 7, 8
13863          10, 10, 10                               3, 19, 35             7, 7, 8
13864          10, 10, 10                               2, 18, 34             7, 7, 8
13865          10, 10, 10                               1, 17, 33             7, 7, 8
13866          10, 10, 10                              16, 32, 48             7, 8, 8
13867          10, 10, 10                              15, 47, 31             7, 7, 8
13868          10, 10, 10                              14, 46, 30             7, 7, 8
13869          10, 10, 10                              13, 45, 29             7, 7, 8
13870          10, 10, 10                              12, 44, 28             7, 7, 8
13871          10, 10, 10                               1, 17, 33             8, 8, 8
13872          10, 10, 10                              16, 32, 48             8, 8, 8
13873          10, 10, 10                              15, 31, 47             8, 8, 8
13874          10, 10, 10                              14, 30, 46             8, 8, 8
13875          10, 10, 10                              13, 29, 45             8, 8, 8
13876          10, 10, 10                              12, 28, 44             8, 8, 8
13877          10, 10, 10                              11, 27, 43             8, 8, 8
13878          10, 10, 10                              10, 26, 42             8, 8, 8
13879          10, 10, 10                               9, 25, 41             8, 8, 8
13880          10, 10, 10                               8, 24, 40             8, 8, 8
13881          10, 10, 10                               7, 23, 39             8, 8, 8
13882          10, 10, 10                               6, 22, 38             8, 8, 8
13883          10, 10, 10                               5, 21, 37             8, 8, 8
13884          10, 10, 10                               4, 20, 36             8, 8, 8
13885          10, 10, 10                               3, 19, 35             8, 8, 8
13886          10, 10, 10                               2, 18, 34             8, 8, 8
13887          10, 10, 10                               1, 17, 33             8, 8, 8
13888          10, 10, 10                              16, 32, 48             8, 8, 8
13889          10, 10, 10                              15, 31, 47             8, 8, 8
13890          10, 10, 10                              14, 30, 46             8, 8, 8
13891          10, 10, 10                              13, 29, 45             8, 8, 8
13892          10, 10, 10                              12, 28, 44             8, 8, 8
13893          10, 10, 10                              11, 27, 43             8, 8, 8
13894          10, 10, 10                              10, 26, 42             8, 8, 8
13895          10, 10, 10                               9, 25, 41             8, 8, 8
13896          10, 10, 10                               8, 24, 40             8, 8, 8
13897          10, 10, 10                               7, 23, 39             8, 8, 8
13898          10, 10, 10                               6, 22, 38             8, 8, 8
13899          10, 10, 10                               5, 21, 37             8, 8, 8
13900          10, 10, 10                               4, 20, 36             8, 8, 8
13901          10, 10, 10                               3, 19, 35             8, 8, 8
13902          10, 10, 10                               2, 18, 34             8, 8, 8
13903          10, 10, 10                               1, 17, 33             8, 8, 8
13904          10, 10, 10                              16, 32, 48             8, 8, 8
13905          10, 10, 10                              15, 31, 47             8, 8, 8
13906          10, 10, 10                              14, 30, 46             8, 8, 8
13907          10, 10, 10                              13, 29, 45             8, 8, 8
13908          10, 10, 10                              12, 28, 44             8, 8, 8
13909          10, 10, 10                              11, 27, 43             8, 8, 8
13910          10, 10, 10                              10, 26, 42             8, 8, 8
13911          10, 10, 10                               9, 25, 41             8, 8, 8
13912          10, 10, 10                               8, 24, 40             8, 8, 8
13913          10, 10, 10                               7, 23, 39             8, 8, 8
13914          10, 10, 10                               6, 22, 38             8, 8, 8
13915          10, 10, 10                               5, 21, 37             8, 8, 8
13916          10, 10, 10                               4, 20, 36             8, 8, 8
13917          10, 10, 10                               3, 19, 35             8, 8, 8
13918          10, 10, 10                               2, 18, 34             8, 8, 8
13919          10, 10, 10                               1, 17, 33             8, 8, 8
13920          10, 10, 10                              16, 32, 48             8, 8, 8
13921          10, 10, 10                              15, 31, 47             8, 8, 8
13922          10, 10, 10                              14, 30, 46             8, 8, 8
13923          10, 10, 10                              13, 29, 45             8, 8, 8
13924          10, 10, 10                              12, 28, 44             8, 8, 8
13925          10, 10, 10                              11, 27, 43             8, 8, 8
13926          10, 10, 10                              10, 26, 42             8, 8, 8
13927          10, 10, 10                               9, 25, 41             8, 8, 8
13928          10, 10, 10                               8, 24, 40             8, 8, 8
13929          10, 10, 10                               7, 23, 39             8, 8, 8
13930          10, 10, 10                               6, 22, 38             8, 8, 8
13931          10, 10, 10                               5, 21, 37             8, 8, 8
13932          10, 10, 10                               4, 20, 36             8, 8, 8
13933          10, 10, 10                               3, 19, 35             8, 8, 8
13934          10, 10, 10                               2, 18, 34             8, 8, 8
13935          10, 10, 10                               1, 17, 33             8, 8, 8
13936          10, 10, 10                              16, 32, 48             8, 8, 8
13937          10, 10, 10                              15, 31, 47             8, 8, 8
13938          10, 10, 10                              14, 30, 46             8, 8, 8
13939          10, 10, 10                              13, 29, 45             8, 8, 8
13940          10, 10, 10                              12, 28, 44             8, 8, 8
13941          10, 10, 10                              11, 27, 43             8, 8, 8
13942          10, 10, 10                              10, 26, 42             8, 8, 8
13943          10, 10, 10                               9, 25, 41             8, 8, 8
13944          10, 10, 10                               8, 24, 40             8, 8, 8
13945          10, 10, 10                               7, 23, 39             8, 8, 8
13946          10, 10, 10                               6, 22, 38             8, 8, 8
13947          10, 10, 10                               5, 21, 37             8, 8, 8
13948          10, 10, 10                               4, 20, 36             8, 8, 8
13949          10, 10, 10                               3, 19, 35             8, 8, 8
13950          10, 10, 10                               2, 18, 34             8, 8, 8
13951          10, 10, 10                               1, 17, 33             8, 8, 8
13952          10, 10, 10                              16, 32, 48             8, 8, 8
13953          10, 10, 10                              15, 31, 47             8, 8, 8
13954          10, 10, 10                              14, 30, 46             8, 8, 8
13955          10, 10, 10                              13, 29, 45             8, 8, 8
13956          10, 10, 10                              12, 28, 44             8, 8, 8
13957          10, 10, 10                              11, 27, 43             8, 8, 8
13958          10, 10, 10                              10, 26, 42             8, 8, 8
13959          10, 10, 10                               9, 25, 41             8, 8, 8
13960          10, 10, 10                               8, 24, 40             8, 8, 8
13961          10, 10, 10                               7, 23, 39             8, 8, 8
13962          10, 10, 10                               6, 22, 38             8, 8, 8
13963          10, 10, 10                               5, 21, 37             8, 8, 8
13964          10, 10, 10                               4, 20, 36             8, 8, 8
13965          10, 10, 10                               3, 19, 35             8, 8, 8
13966          10, 10, 10                               2, 18, 34             8, 8, 8
13967          10, 10, 10                               1, 17, 33             8, 8, 8
13968          10, 10, 10                              16, 32, 48             8, 8, 8
13969          10, 10, 10                              15, 31, 47             8, 8, 8
13970          10, 10, 10                              14, 30, 46             8, 8, 8
13971          10, 10, 10                              13, 29, 45             8, 8, 8
13972          10, 10, 10                              12, 28, 44             8, 8, 8
13973          10, 10, 10                              11, 27, 43             8, 8, 8
13974          10, 10, 10                              10, 26, 42             8, 8, 8
13975          10, 10, 10                               9, 25, 41             8, 8, 8
13976          10, 10, 10                               8, 24, 40             8, 8, 8
13977          10, 10, 10                               7, 23, 39             8, 8, 8
13978          10, 10, 10                               6, 22, 38             8, 8, 8
13979          10, 10, 10                               5, 21, 37             8, 8, 8
13980          10, 10, 10                               4, 20, 36             8, 8, 8
13981          10, 10, 10                               3, 19, 35             8, 8, 8
13982          10, 10, 10                               2, 18, 34             8, 8, 8
13983          10, 10, 10                               1, 17, 33             8, 8, 8
13984          10, 10, 10                              16, 32, 48             8, 8, 8
13985          10, 10, 10                              15, 31, 47             8, 8, 8
13986          10, 10, 10                              14, 30, 46             8, 8, 8
13987          10, 10, 10                              13, 29, 45             8, 8, 8
13988          10, 10, 10                              12, 28, 44             8, 8, 8
13989          10, 10, 10                              11, 27, 43             8, 8, 8
13990          10, 10, 10                              10, 26, 42             8, 8, 8
13991          10, 10, 10                               9, 25, 41             8, 8, 8
13992          10, 10, 10                               8, 24, 40             8, 8, 8
13993          10, 10, 10                               7, 23, 39             8, 8, 8
13994          10, 10, 10                               6, 22, 38             8, 8, 8
13995          10, 10, 10                               5, 21, 37             8, 8, 8
13996          10, 10, 10                               4, 20, 36             8, 8, 8
13997          10, 10, 10                               3, 19, 35             8, 8, 8
13998          10, 10, 10                               2, 18, 34             8, 8, 8
13999          10, 10, 10                               1, 17, 33             8, 8, 8
14000          10, 10, 10                              16, 32, 48             8, 8, 8
14001          10, 10, 10                              15, 31, 47             8, 8, 8
14002          10, 10, 10                              14, 30, 46             8, 8, 8
14003          10, 10, 10                              13, 29, 45             8, 8, 8
14004          10, 10, 10                              12, 28, 44             8, 8, 8
14005          10, 10, 10                              11, 27, 43             8, 8, 8
14006          10, 10, 10                              10, 26, 42             8, 8, 8
14007          10, 10, 10                               9, 25, 41             8, 8, 8
14008          10, 10, 10                               8, 24, 40             8, 8, 8
14009          10, 10, 10                               7, 23, 39             8, 8, 8
14010          10, 10, 10                               6, 22, 38             8, 8, 8
14011          10, 10, 10                               5, 21, 37             8, 8, 8
14012          10, 10, 10                               4, 20, 36             8, 8, 8
14013          10, 10, 10                               3, 19, 35             8, 8, 8
14014          10, 10, 10                               2, 18, 34             8, 8, 8
14015          10, 10, 10                               1, 17, 33             8, 8, 8
14016          10, 10, 10                              16, 32, 48             8, 8, 8
14017          10, 10, 10                              15, 31, 47             8, 8, 8
14018          10, 10, 10                              14, 30, 46             8, 8, 8
14019          10, 10, 10                              13, 29, 45             8, 8, 8
14020          10, 10, 10                              12, 28, 44             8, 8, 8
14021          10, 10, 10                              11, 27, 43             8, 8, 8
14022          10, 10, 10                              10, 26, 42             8, 8, 8
14023          10, 10, 10                               9, 25, 41             8, 8, 8
14024          10, 10, 10                               8, 24, 40             8, 8, 8
14025          10, 10, 10                               7, 23, 39             8, 8, 8
14026          10, 10, 10                               6, 22, 38             8, 8, 8
14027          10, 10, 10                               5, 21, 37             8, 8, 8
14028          10, 10, 10                               4, 20, 36             8, 8, 8
14029          10, 10, 10                               3, 19, 35             8, 8, 8
14030          10, 10, 10                               2, 18, 34             8, 8, 8
14031          10, 10, 10                               1, 17, 33             8, 8, 8
14032          10, 10, 10                              16, 32, 48             8, 8, 8
14033          10, 10, 10                              15, 31, 47             8, 8, 8
14034          10, 10, 10                              14, 30, 46             8, 8, 8
14035          10, 10, 10                              13, 29, 45             8, 8, 8
14036          10, 10, 10                              12, 28, 44             8, 8, 8
14037          10, 10, 10                              11, 27, 43             8, 8, 8
14038          10, 10, 10                              10, 26, 42             8, 8, 8
14039          10, 10, 10                               9, 25, 41             8, 8, 8
14040          10, 10, 10                               8, 24, 40             8, 8, 8
14041          10, 10, 10                               7, 23, 39             8, 8, 8
14042          10, 10, 10                               6, 22, 38             8, 8, 8
14043          10, 10, 10                               5, 21, 37             8, 8, 8
14044          10, 10, 10                               4, 20, 36             8, 8, 8
14045          10, 10, 10                               3, 19, 35             8, 8, 8
14046          10, 10, 10                               2, 18, 34             8, 8, 8
14047          10, 10, 10                               1, 17, 33             8, 8, 8
14048          10, 10, 10                              16, 32, 48             8, 8, 8
14049          10, 10, 10                              15, 31, 47             8, 8, 8
14050          10, 10, 10                              14, 30, 46             8, 8, 8
14051          10, 10, 10                              13, 29, 45             8, 8, 8
14052          10, 10, 10                              12, 28, 44             8, 8, 8
14053          10, 10, 10                              11, 27, 43             8, 8, 8
14054          10, 10, 10                              10, 26, 42             8, 8, 8
14055          10, 10, 10                               9, 25, 41             8, 8, 8
14056          10, 10, 10                               8, 24, 40             8, 8, 8
14057          10, 10, 10                               7, 23, 39             8, 8, 8
14058          10, 10, 10                               6, 22, 38             8, 8, 8
14059          10, 10, 10                               5, 21, 37             8, 8, 8
14060          10, 10, 10                               4, 20, 36             8, 8, 8
14061          10, 10, 10                               3, 19, 35             8, 8, 8
14062          10, 10, 10                               2, 18, 34             8, 8, 8
14063          10, 10, 10                               1, 17, 33             8, 8, 8
14064          10, 10, 10                              16, 32, 48             8, 8, 8
14065          10, 10, 10                              15, 31, 47             8, 8, 8
14066          10, 10, 10                              14, 30, 46             8, 8, 8
14067          10, 10, 10                              13, 29, 45             8, 8, 8
14068          10, 10, 10                              12, 28, 44             8, 8, 8
14069          10, 10, 10                              11, 27, 43             8, 8, 8
14070          10, 10, 10                              10, 26, 42             8, 8, 8
14071          10, 10, 10                               9, 25, 41             8, 8, 8
14072          10, 10, 10                               8, 24, 40             8, 8, 8
14073          10, 10, 10                               7, 23, 39             8, 8, 8
14074          10, 10, 10                               6, 22, 38             8, 8, 8
14075          10, 10, 10                               5, 21, 37             8, 8, 8
14076          10, 10, 10                               4, 20, 36             8, 8, 8
14077          10, 10, 10                               3, 19, 35             8, 8, 8
14078          10, 10, 10                               2, 18, 34             8, 8, 8
14079          10, 10, 10                               1, 17, 33             8, 8, 8
14080          10, 10, 10                              16, 32, 48             8, 8, 8
14081          10, 10, 10                              15, 31, 47             8, 8, 8
14082          10, 10, 10                              14, 30, 46             8, 8, 8
14083          10, 10, 10                              13, 29, 45             8, 8, 8
14084          10, 10, 10                              12, 28, 44             8, 8, 8
14085          10, 10, 10                              11, 27, 43             8, 8, 8
14086          10, 10, 10                              10, 26, 42             8, 8, 8
14087          10, 10, 10                               9, 25, 41             8, 8, 8
14088          10, 10, 10                               8, 24, 40             8, 8, 8
14089          10, 10, 10                               7, 23, 39             8, 8, 8
14090          10, 10, 10                               6, 22, 38             8, 8, 8
14091          10, 10, 10                               5, 21, 37             8, 8, 8
14092          10, 10, 10                               4, 20, 36             8, 8, 8
14093          10, 10, 10                               3, 19, 35             8, 8, 8
14094          10, 10, 10                               2, 18, 34             8, 8, 8
14095          10, 10, 10                               1, 17, 33             8, 8, 8
14096          10, 10, 10                              16, 32, 48             8, 8, 8
14097          10, 10, 10                              15, 31, 47             8, 8, 8
14098          10, 10, 10                              14, 30, 46             8, 8, 8
14099          10, 10, 10                              13, 29, 45             8, 8, 8
14100          10, 10, 10                              12, 28, 44             8, 8, 8
14101          10, 10, 10                              11, 27, 43             8, 8, 8
14102          10, 10, 10                              10, 26, 42             8, 8, 8
14103          10, 10, 10                               9, 25, 41             8, 8, 8
14104          10, 10, 10                               8, 24, 40             8, 8, 8
14105          10, 10, 10                               7, 23, 39             8, 8, 8
14106          10, 10, 10                               6, 22, 38             8, 8, 8
14107          10, 10, 10                               5, 21, 37             8, 8, 8
14108          10, 10, 10                               4, 20, 36             8, 8, 8
14109          10, 10, 10                               3, 19, 35             8, 8, 8
14110          10, 10, 10                               2, 18, 34             8, 8, 8
14111          10, 10, 10                               1, 17, 33             8, 8, 8
14112          10, 10, 10                              16, 32, 48             8, 8, 8
14113          10, 10, 10                              15, 31, 47             8, 8, 8
14114          10, 10, 10                              14, 30, 46             8, 8, 8
14115          10, 10, 10                              13, 29, 45             8, 8, 8
14116          10, 10, 10                              12, 28, 44             8, 8, 8
14117          10, 10, 10                              11, 27, 43             8, 8, 8
14118          10, 10, 10                              10, 26, 42             8, 8, 8
14119          10, 10, 10                               9, 25, 41             8, 8, 8
14120          10, 10, 10                               8, 24, 40             8, 8, 8
14121          10, 10, 10                               7, 23, 39             8, 8, 8
14122          10, 10, 10                               6, 22, 38             8, 8, 8
14123          10, 10, 10                               5, 21, 37             8, 8, 8
14124          10, 10, 10                               4, 20, 36             8, 8, 8
14125          10, 10, 10                               3, 19, 35             8, 8, 8
14126          10, 10, 10                               2, 18, 34             8, 8, 8
14127          10, 10, 10                               1, 17, 33             8, 8, 8
14128          10, 10, 10                              16, 32, 48             8, 8, 8
14129          10, 10, 10                              15, 31, 47             8, 8, 8
14130          10, 10, 10                              14, 30, 46             8, 8, 8
14131          10, 10, 10                              13, 29, 45             8, 8, 8
14132          10, 10, 10                              12, 28, 44             8, 8, 8
14133          10, 10, 10                              11, 27, 43             8, 8, 8
