Frame PAW    isLEFT      WHEEL
 878       0.0000 0      +0.0000
 879       0.0000 0      +0.0000
 880       0.0000 0      +0.0000
 881       0.0000 0      +0.0000
 882       0.0000 0      +0.0000
 883       0.0000 0      +0.0000
 884       0.0000 0      +0.0000
 885       0.6283 1      +0.0000
 886       0.5817 0      +0.0000
 887       0.9898 0      +0.0000
 888       0.6713 1      +0.0000
 889       0.3744 0      +0.0000
 890       0.0000 0      +0.0000
 891       0.3506 1      +0.0000
 892       0.4142 1      +0.0000
 893       0.2326 1      +0.0000
 894       0.0000 0      +0.0000
 895       0.0000 0      +0.0000
 896       0.0000 0      +0.0000
 897       0.0000 0      +0.0000
 898       0.0000 0      +0.0000
 899       0.0000 0      +0.0000
 900       0.0000 0      +0.0000
 901       0.0000 0      +0.0000
 902       0.0000 0      +0.0000
 903       0.0000 0      +0.0000
 904       0.0000 0      +0.0000
 905       0.0000 0      +0.0000
 906       0.0000 0      +0.0000
 907       0.0000 0      +0.0000
 908       0.0000 0      +0.0000
 909       0.0000 0      +0.0000
 910       0.0000 0      +0.0000
 911       0.0000 0      +0.0000
 912       0.0000 0      +0.0000
 913       0.0000 0      +0.0000
 914       0.0000 0      +0.0000
 915       0.0000 0      +0.0000
 916       0.0000 0      +0.0000
 917       0.0000 0      +0.0000
 918       0.0000 0      +0.0000
 919       0.0000 0      +0.0000
 920       0.0000 0      +0.0000
 921       0.0000 0      +0.0000
 922       0.0000 0      +0.0000
 923       0.0000 0      +0.0000
 924       0.0000 0      +0.0000
 925       0.0000 0      +0.0000
 926       0.0000 0      +0.0000
 927       0.0000 0      +0.0000
 928       0.0000 0      +0.0000
 929       0.0000 0      +0.0000
 930       0.0000 0      +0.0000
 931       0.0000 0      +0.0000
 932       0.1768 1      +0.0000
 933       0.6216 1      +0.0000
 934       0.9074 1      +0.0000
 935       0.8660 1      +0.0000
 936       0.9719 1      +0.0000
 937       0.8916 1      +0.0000
 938       0.8112 1      +0.0000
 939       0.6857 1      +0.0000
 940       1.2552 1      +0.0000
 941       2.5746 1      +0.0000
 942       7.8190 1      +0.0000
 943      16.2477 1      +0.0000
 944      21.7801 1      +0.0000
 945      17.7756 1      +0.0000
 946       6.3247 1      +0.0000
 947       6.8809 1      +0.0000
 948       5.9228 0      +0.0000
 949       4.7458 1      +0.0000
 950       3.5385 1      +0.0000
 951       2.5048 1      +0.0000
 952       2.2206 1      +0.0000
 953       1.6104 1      +0.0000
 954       1.4708 1      +0.0000
 955       2.2500 1      +0.0000
 956       2.6799 1      +0.0000
 957       2.3738 1      +0.0000
 958       0.5576 1      +0.0000
 959       0.0000 0      +0.0000
 960       0.8063 1      +0.0000
 961       0.9368 1      +0.0000
 962       0.3571 1      +0.0000
 963       0.4477 1      +0.0000
 964       0.4043 1      +0.0000
 965       0.3293 1      +0.0000
 966       0.1747 1      +0.0000
 967       0.0000 0      +0.0000
 968       0.5649 1      +0.0000
 969       1.7664 1      +0.0000
 970       0.0000 0      +0.0000
 971       0.0000 0      +0.0000
 972       0.0000 0      +0.0000
 973       0.0000 0      +0.0000
 974       0.0000 0      +0.0000
 975       0.8450 1      +0.0000
 976       0.6185 1      +0.0000
 977       0.8383 1      +0.0000
 978       1.3381 1      +0.0000
 979       0.8806 1      +0.0000
 980       0.2375 1      +0.0000
 981       0.0697 1      +0.0000
 982       0.0517 1      +0.0000
 983       0.0000 0      +0.0000
 984       0.0000 0      +0.0000
 985       0.0000 0      +0.0000
 986       0.0000 0      +0.0000
 987       0.0000 0      +0.0000
 988       0.1427 1      +0.0000
 989       0.1261 1      +0.0000
 990       0.1121 1      +0.0000
 991       0.0000 0      +0.0000
 992       0.0000 0      +0.0000
 993       0.0000 0      +0.0000
 994       0.0000 0      +0.0000
 995       0.0000 0      +0.0000
 996       0.0000 0      +0.0000
 997       0.0000 0      +0.0000
 998       0.1222 1      +0.0000
 999       0.0000 0      +0.0000
1000       0.0000 0      +0.0000
1001       0.0000 0      +0.0000
1002       0.0000 0      +0.0000
1003       0.0000 0      +0.0000
1004       0.0000 0      +0.0000
1005       0.0000 0      +0.0000
1006       0.0000 0      +0.0000
1007       0.7878 1      +0.0000
1008       3.5010 1      +0.0000
1009       1.9433 1      +0.0000
1010       0.0000 0      +0.0000
1011       0.7084 1      +0.0000
1012       0.6960 1      +0.0000
1013       0.3094 1      +0.0000
1014       0.8377 1      +0.0000
1015       1.1594 1      +0.0000
1016       0.7696 1      +0.0000
1017       0.7973 1      +0.0000
1018       1.7053 1      +0.0000
1019       0.1450 1      +0.0000
1020       0.1416 1      +0.0000
1021       0.2289 1      +0.0000
1022       0.1808 1      +0.0000
1023       0.0706 1      +0.0000
1024       0.2231 1      +0.0000
1025       1.5778 1      +0.0000
1026       2.2206 1      +0.0000
1027       1.2321 1      +0.0000
1028       0.1458 1      +0.0000
1029       1.0023 1      +0.0000
1030       4.0045 1      +0.0000
1031       1.8247 1      +0.0000
1032       0.4754 1      +0.0000
1033       0.3761 1      +0.0000
1034       0.4990 1      +0.0000
1035       0.0000 0      +0.0000
1036       0.0000 0      +0.0000
1037       0.0000 0      +0.0000
1038       0.0000 0      +0.0000
1039       0.9031 1      +0.0000
1040       1.9919 1      +0.0000
1041       0.0000 0      +0.0000
1042       3.1326 1      +0.0000
1043       1.8290 1      +0.0000
1044       0.4458 1      +0.0000
1045       2.8247 1      +0.0000
1046       4.7303 1      +0.0000
1047       0.9554 1      +0.0000
1048       0.2057 1      +0.0000
1049       0.1441 1      +0.0000
1050       0.0000 0      +0.0000
1051       0.0000 0      +0.0000
1052       0.0000 0      +0.0000
1053       0.0000 0      +0.0000
1054       0.0000 0      +0.0000
1055       0.0000 0      +0.0000
1056       0.0000 0      +0.0000
1057       0.0000 0      +0.0000
1058       0.0000 0      +0.0000
1059       0.0000 0      +0.0000
1060       0.0000 0      +0.0000
1061       0.0000 0      +0.0000
1062       0.0000 0      +0.0000
1063       0.0000 0      +0.0000
1064       0.0000 0      +0.0000
1065       0.0000 0      +0.0000
1066       0.0000 0      +0.0000
1067       0.0000 0      +0.0000
1068       0.0000 0      +0.0000
1069       0.0000 0      +0.0000
1070       0.0000 0      +0.0000
1071       0.0000 0      +0.0000
1072       0.0000 0      +0.0000
1073       0.0000 0      +0.0000
1074       0.0000 0      +0.0000
1075       0.0000 0      +0.0000
1076       0.0000 0      +0.0000
1077       0.0000 0      +0.0000
1078       0.0000 0      +0.0000
1079       0.0000 0      +0.0000
1080       0.0000 0      +0.0000
1081       0.0000 0      +0.0000
1082       0.0000 0      +0.0000
1083       0.0000 0      +0.0000
1084       0.0000 0      +0.0000
1085       0.0000 0      +0.0000
1086       0.0000 0      +0.0000
1087       0.0000 0      +0.0000
1088       0.0000 0      +0.0000
1089       0.0000 0      +0.0000
1090       0.0000 0      +0.0000
1091       0.0000 0      +0.0000
1092       0.0000 0      +0.0000
1093       0.0000 0      +0.0000
1094       0.0000 0      +0.0000
1095       0.0000 0      +0.0000
1096       0.0000 0      +0.0000
1097       0.0000 0      +0.0000
1098       0.0000 0      +0.0000
1099       0.0000 0      +0.0000
1100       0.0000 0      +0.0000
1101       0.0000 0      +0.0000
1102       0.0000 0      +0.0000
1103       0.0000 0      +0.0000
1104       0.0000 0      +0.0000
1105       0.0000 0      +0.0000
1106       0.0000 0      +0.0000
1107       0.0000 0      +0.0000
1108       0.0000 0      +0.0000
1109       0.0000 0      +0.0000
1110       0.0000 0      +0.0000
1111       0.0000 0      +0.0000
1112       0.0000 0      +0.0000
1113       0.0000 0      +0.0000
1114       0.0000 0      +0.0000
1115       0.0000 0      +0.0000
1116       0.0000 0      +0.0000
1117       0.0000 0      +0.0000
1118       0.0000 0      +0.0000
1119       0.0000 0      +0.0000
1120       0.0000 0      +0.0000
1121       0.0000 0      +0.0000
1122       0.0000 0      +0.0000
1123       0.0000 0      +0.0000
1124       0.0000 0      +0.0000
1125       0.0000 0      +0.0000
1126       0.0000 0      +0.0000
1127       0.0000 0      +0.0000
1128       0.0000 0      +0.0000
1129       0.0000 0      +0.0000
1130       0.0000 0      +0.0000
1131       0.0000 0      +0.0000
1132       0.0000 0      +0.0000
1133       0.0000 0      +0.0000
1134       0.0000 0      +0.0000
1135       0.0000 0      +0.0000
1136       0.0000 0      +0.0000
1137       0.0000 0      +0.0000
1138       0.0000 0      +0.0000
1139       0.0000 0      +0.0000
1140       0.0000 0      +0.0000
1141       0.0000 0      +0.0000
1142       0.0000 0      +0.0000
1143       0.0000 0      +0.0000
1144       0.0000 0      +0.0000
1145       0.0000 0      +0.0000
1146       0.0000 0      +0.0000
1147       0.0000 0      +0.0000
1148       0.0000 0      +0.0000
1149       0.0000 0      +0.0000
1150       0.0000 0      +0.0000
1151       0.0000 0      +0.0000
1152       0.0000 0      +0.0000
1153       0.0000 0      +0.0000
1154       0.0000 0      +0.0000
1155       0.0000 0      +0.0000
1156       0.0000 0      +0.0000
1157       0.0000 0      +0.0000
1158       0.0000 0      +0.0000
1159       0.0000 0      +0.0000
1160       0.0000 0      +0.0000
1161       0.0000 0      +0.0000
1162       0.0000 0      +0.0000
1163       0.0000 0      +0.0000
1164       0.0000 0      +0.0000
1165       0.0000 0      +0.0000
1166       0.0000 0      +0.0000
1167       0.0000 0      +0.0000
1168       0.0000 0      +0.0000
1169       0.0000 0      +0.0000
1170       0.0000 0      +0.0000
1171       0.0000 0      +0.0000
1172       0.0000 0      +0.0000
1173       0.0000 0      +0.0000
1174       0.0000 0      +0.0000
1175       0.0000 0      +0.0000
1176       0.0000 0      +0.0000
1177       0.0000 0      +0.0000
1178       0.0000 0      +0.0000
1179       0.0000 0      +0.0000
1180       0.0000 0      +0.0000
1181       0.0000 0      +0.0000
1182       0.0000 0      +0.0000
1183       0.0000 0      +0.0000
1184       0.0000 0      +0.0000
1185       0.0000 0      +0.0000
1186       0.0772 1      +0.0000
1187       0.0000 0      +0.0000
1188       0.3509 1      +0.0000
1189       0.0000 0      +0.0000
1190       0.0000 0      +0.0000
1191       0.0000 0      +0.0000
1192       0.0000 0      +0.0000
1193       0.0000 0      +0.0000
1194       0.0000 0      +0.0000
1195       0.0000 0      +0.0000
1196       0.0000 0      +0.0000
1197       0.0000 0      +0.0000
1198       0.0000 0      +0.0000
1199       0.1376 1      +0.0000
1200       0.4154 1      +0.0000
1201       0.5806 1      +0.0000
1202       0.6599 1      +0.0000
1203       0.1043 1      +0.0000
1204       0.2668 1      +0.0000
1205       0.2008 1      +0.0000
1206       0.1563 1      +0.0000
1207       0.0535 1      +0.0000
1208       0.0000 0      +0.0000
1209       0.0000 0      +0.0000
1210       0.0000 0      +0.0000
1211       0.0000 0      +0.0000
1212       0.1072 1      +0.0000
1213       0.0979 1      +0.0000
1214       0.6654 1      +0.0000
1215       0.7993 1      +0.0000
1216       0.6106 1      +0.0000
1217       0.2812 1      +0.0000
1218       0.2131 1      +0.0000
1219       0.0863 1      +0.0000
1220       0.4884 1      +0.0000
1221       0.9989 1      +0.0000
1222       2.3717 0      +0.0000
1223       1.7499 1      +0.0000
1224       0.0000 0      +0.0000
1225       0.0774 1      +0.0000
1226       0.0950 1      +0.0000
1227       0.0646 1      +0.0000
1228       0.0000 0      +0.0000
1229       0.0000 0      +0.0000
1230       0.0000 0      +0.0000
1231       0.0000 0      +0.0000
1232       0.0000 0      +0.0000
1233       0.0000 0      +0.0000
1234       0.0000 0      +0.0000
1235       0.0000 0      +0.0000
1236       0.0000 0      +0.0000
1237       0.0000 0      +0.0000
1238       0.0000 0      +0.0000
1239       0.0000 0      +0.0000
1240       0.0000 0      +0.0000
1241       0.0000 0      +0.0000
1242       0.0000 0      +0.0000
1243       0.3630 0      +0.0000
1244       0.7309 1      +0.0000
1245       1.9220 1      +0.0000
1246       0.2776 0      +0.0000
1247       0.0000 0      +0.0000
1248       0.0000 0      +0.0000
1249       0.0000 0      +0.0000
1250       0.0000 0      +0.0000
1251       0.0000 0      +0.0000
1252       0.0000 0      +0.0000
1253       0.4786 1      +0.0000
1254       0.0405 0      +0.0000
1255       0.1288 1      +0.0000
1256       0.1053 1      +0.0000
1257       0.0000 0      +0.0000
1258       0.0000 0      +0.0000
1259       0.0000 0      +0.0000
1260       0.0000 0      +0.0000
1261       0.0000 0      +0.0000
1262       0.0000 0      +0.0000
1263       0.0000 0      +0.0000
1264       0.0000 0      +0.0000
1265       0.0000 0      +0.0000
1266       0.0000 0      +0.0000
1267       0.0000 0      +0.0000
1268       0.0000 0      +0.0000
1269       0.0000 0      +0.0000
1270       0.0000 0      +0.0000
1271       0.0000 0      +0.0000
1272       0.0000 0      +0.0000
1273       0.0000 0      +0.0000
1274       0.0000 0      +0.0000
1275       0.0000 0      +0.0000
1276       0.0000 0      +0.0000
1277       0.0000 0      +0.0000
1278       0.0000 0      +0.0000
1279       0.0000 0      +0.0000
1280       0.0000 0      +0.0000
1281       0.0000 0      +0.0000
1282       0.0000 0      +0.0000
1283       0.0000 0      +0.0000
1284       0.0000 0      +0.0000
1285       0.0000 0      +0.0000
1286       0.0000 0      +0.0000
1287       0.0000 0      +0.0000
1288       0.0000 0      +0.0000
1289       0.0000 0      +0.0000
1290       0.0000 0      +0.0000
1291       0.0000 0      +0.0000
1292       0.0000 0      +0.0000
1293       0.0000 0      +0.0000
1294       0.0000 0      +0.0000
1295       0.0000 0      +0.0000
1296       0.0000 0      +0.0000
1297       0.0000 0      +0.0000
1298       0.0000 0      +0.0000
1299       0.0000 0      +0.0000
1300       0.0000 0      +0.0000
1301       0.0000 0      +0.0000
1302       0.0000 0      +0.0000
1303       0.0000 0      +0.0000
1304       0.0000 0      +0.0000
1305       0.0000 0      +0.0000
1306       0.0000 0      +0.0000
1307       0.0000 0      +0.0000
1308       0.0000 0      +0.0000
1309       0.0000 0      +0.0000
1310       0.0000 0      +0.0000
1311       0.0000 0      +0.0000
1312       0.0000 0      +0.0000
1313       0.1569 1      +0.0000
1314       0.2742 1      +0.0000
1315       0.4434 1      +0.0000
1316       1.0670 1      +0.0000
1317       2.9747 1      +0.0000
1318       6.7647 1      +0.0000
1319       8.5554 0      +0.0000
1320       5.5358 1      +0.0000
1321       4.0136 1      +0.0000
1322       2.0173 1      +0.0000
1323       1.4503 1      +0.0000
1324       1.1004 1      +0.0000
1325       0.7574 1      +0.0000
1326       0.5090 1      +0.0000
1327       0.2969 1      +0.0000
1328       0.0000 0      +0.0000
1329       0.1635 1      +0.0000
1330       0.2016 1      +0.0000
1331       0.2625 1      +0.0000
1332       0.4162 1      +0.0000
1333       0.9330 1      +0.0000
1334       1.7364 1      +0.0000
1335       2.0323 1      +0.0000
1336       1.5576 1      +0.0000
1337       0.4600 1      +0.0000
1338       0.3588 1      +0.0000
1339       0.3952 1      +0.0000
1340       0.2493 1      +0.0000
1341       0.0738 1      +0.0000
1342       0.0000 0      +0.0000
1343       0.0000 0      +0.0000
1344       0.0000 0      +0.0000
1345       0.0826 1      +0.0000
1346       0.0000 0      +0.0000
1347       0.0000 0      +0.0000
1348       0.1143 1      +0.0000
1349       0.0780 1      +0.0000
1350       0.0000 0      +0.0000
1351       0.0000 0      +0.0000
1352       0.0000 0      +0.0000
1353       0.1919 1      +0.0000
1354       0.2255 1      +0.0000
1355       0.0000 0      +0.0000
1356       0.0000 0      +0.0000
1357       0.0000 0      +0.0000
1358       0.0000 0      +0.0000
1359       0.3061 1      +0.0000
1360       1.2633 1      +0.0000
1361       2.8846 1      +0.0000
1362       2.1676 1      +0.0000
1363       3.0764 1      +0.0000
1364       2.9730 1      +0.0000
1365       2.6473 1      +0.0000
1366       2.1890 1      +0.0000
1367       2.8418 1      +0.0000
1368       3.6401 1      +0.0000
1369       4.7469 1      +0.0000
1370       4.4982 1      +0.0000
1371       3.9504 1      +0.0000
1372       3.3240 1      +0.0000
1373       2.1555 1      +0.0000
1374       1.6280 1      +0.0000
1375       1.1540 1      +0.0000
1376       0.6713 1      +0.0000
1377       0.3896 1      +0.0000
1378       0.4140 1      +0.0000
1379       0.3199 1      +0.0000
1380       0.5320 1      +0.0000
1381       1.7962 1      +0.0000
1382       0.6967 1      +0.0000
1383       0.2912 1      +0.0000
1384       0.3006 1      +0.0000
1385       0.4292 1      +0.0000
1386       0.4285 1      +0.0000
1387       0.4375 1      +0.0000
1388       0.3986 1      +0.0000
1389       1.0833 1      +0.0000
1390       0.8923 1      +0.0000
1391       0.3397 1      +0.0000
1392       0.0000 0      +0.0000
1393       0.0000 0      +0.0000
1394       0.0000 0      +0.0000
1395       0.0000 0      +0.0000
1396       0.0000 0      +0.0000
1397       0.0000 0      +0.0000
1398       0.0000 0      +0.0000
1399       0.0000 0      +0.0000
1400       0.0000 0      +0.0000
1401       0.0000 0      +0.0000
1402       0.0000 0      +0.0000
1403       0.0000 0      +0.0000
1404       0.0000 0      +0.0000
1405       0.0000 0      +0.0000
1406       0.0000 0      +0.0000
1407       0.0000 0      +0.0000
1408       0.0000 0      +0.0000
1409       0.0000 0      +0.0000
1410       0.0000 0      +0.0000
1411       0.0000 0      +0.0000
1412       0.0000 0      +0.0000
1413       0.0000 0      +0.0000
1414       0.0000 0      +0.0000
1415       0.0000 0      +0.0000
1416       0.0000 0      +0.0000
1417       0.0000 0      +0.0000
1418       0.0000 0      +0.0000
1419       0.0000 0      +0.0000
1420       0.0000 0      +0.0000
1421       0.0000 0      +0.0000
1422       0.0000 0      +0.0000
1423       0.0000 0      +0.0000
1424       0.0000 0      +0.0000
1425       0.0000 0      +0.0000
1426       0.0000 0      +0.0000
1427       0.0000 0      +0.0000
1428       0.0000 0      +0.0000
1429       0.0000 0      +0.0000
1430       0.0000 0      +0.0000
1431       0.0000 0      +0.0000
1432       0.0000 0      +0.0000
1433       0.0000 0      +0.0000
1434       0.0000 0      +0.0000
1435       0.0000 0      +0.0000
1436       0.0000 0      +0.0000
1437       0.0000 0      +0.0000
1438       0.0000 0      +0.0000
1439       0.0000 0      +0.0000
1440       0.0000 0      +0.0000
1441       0.0000 0      +0.0000
1442       0.0000 0      +0.0000
1443       0.0000 0      +0.0000
1444       0.0000 0      +0.0000
1445       0.0000 0      +0.0000
1446       0.0000 0      +0.0000
1447       0.0000 0      +0.0000
1448       0.0000 0      +0.0000
1449       0.0000 0      +0.0000
1450       0.0000 0      +0.0000
1451       0.0000 0      +0.0000
1452       0.0000 0      +0.0000
1453       0.0000 0      +0.0000
1454       0.0000 0      +0.0000
1455       0.0000 0      +0.0000
1456       0.0000 0      +0.0000
1457       0.0000 0      +0.0000
1458       0.0000 0      +0.0000
1459       0.0000 0      +0.0000
1460       0.0000 0      +0.0000
1461       0.0000 0      +0.0000
1462       0.0000 0      +0.0000
1463       0.0000 0      +0.0000
1464       0.0000 0      +0.0000
1465       0.0000 0      +0.0000
1466       0.0000 0      +0.0000
1467       0.0000 0      +0.0000
1468       0.0000 0      +0.0000
1469       0.0000 0      +0.0000
1470       0.0000 0      +0.0000
1471       0.0000 0      +0.0000
1472       0.0000 0      +0.0000
1473       0.0000 0      +0.0000
1474       0.0000 0      +0.0000
1475       0.0000 0      +0.0000
1476       0.1985 1      +0.0000
1477       0.0000 0      +0.0000
1478       0.0000 0      +0.0000
1479       0.0000 0      +0.0000
1480       0.0000 0      +0.0000
1481       0.0000 0      +0.0000
1482       0.0000 0      +0.0000
1483       0.0000 0      +0.0000
1484       0.0000 0      +0.0000
1485       0.0731 1      +0.0000
1486       0.0000 0      +0.0000
1487       0.0000 0      +0.0000
1488       0.0000 0      +0.0000
1489       0.0000 0      +0.0000
1490       0.0000 0      +0.0000
1491       0.0000 0      +0.0000
1492       0.0000 0      +0.0000
1493       0.0000 0      +0.0000
1494       0.0000 0      +0.0000
1495       0.0000 0      +0.0000
1496       0.0000 0      +0.0000
1497       0.0000 0      +0.0000
1498       0.0000 0      +0.0000
1499       0.0000 0      +0.0000
1500       0.0000 0      +0.0000
1501       0.0000 0      +0.0000
1502       0.0000 0      +0.0000
1503       0.0000 0      +0.0000
1504       0.0000 0      +0.0000
1505       0.0000 0      +0.0000
1506       0.0000 0      +0.0000
1507       0.0000 0      +0.0000
1508       0.0000 0      +0.0000
1509       0.0000 0      +0.0000
1510       0.0000 0      +0.0000
1511       0.0000 0      +0.0000
1512       0.0000 0      +0.0000
1513       0.0000 0      +0.0000
1514       0.0000 0      +0.0000
1515       0.0000 0      +0.0000
1516       0.0000 0      +0.0000
1517       0.1910 1      +0.0000
1518       0.2359 1      +0.0000
1519       0.0879 1      +0.0000
1520       0.0660 1      +0.0000
1521       0.3531 1      +0.0000
1522       1.4005 1      +0.0000
1523       1.2880 1      +0.0000
1524       0.0000 0      +0.0000
1525       0.0000 0      +0.0000
1526       0.0000 0      +0.0000
1527       0.0000 0      +0.0000
1528       0.0000 0      +0.0000
1529       0.0000 0      +0.0000
1530       0.0000 0      +0.0000
1531       0.0000 0      +0.0000
1532       0.3009 1      +0.0000
1533       0.1233 1      +0.0000
1534       0.0000 0      +0.0000
1535       0.0000 0      +0.0000
1536       0.0000 0      +0.0000
1537       0.0000 0      +0.0000
1538       0.0570 1      +0.0000
1539       0.4094 1      +0.0000
1540       0.0000 0      +0.0000
1541       0.0000 0      +0.0000
1542       0.0000 0      +0.0000
1543       0.0000 0      +0.0000
1544       0.0000 0      +0.0000
1545       0.0000 0      +0.0000
1546       0.0000 0      +0.0000
1547       0.0000 0      +0.0000
1548       0.0000 0      +0.0000
1549       0.0000 0      +0.0000
1550       0.0000 0      +0.0000
1551       0.0000 0      +0.0000
1552       0.0000 0      +0.0000
1553       0.0000 0      +0.0000
1554       0.0000 0      +0.0000
1555       0.0000 0      +0.0000
1556       0.0000 0      +0.0000
1557       0.0000 0      +0.0000
1558       0.0000 0      +0.0000
1559       0.0000 0      +0.0000
1560       0.0000 0      +0.0000
1561       0.0000 0      +0.0000
1562       0.0000 0      +0.0000
1563       0.0000 0      +0.0000
1564       0.0000 0      +0.0000
1565       0.0000 0      +0.0000
1566       0.0000 0      +0.0000
1567       0.0000 0      +0.0000
1568       0.0000 0      +0.0000
1569       0.0000 0      +0.0000
1570       0.0000 0      +0.0000
1571       0.0000 0      +0.0000
1572       0.0000 0      +0.0000
1573       0.0000 0      +0.0000
1574       0.0000 0      +0.0000
1575       0.0000 0      +0.0000
1576       0.0000 0      +0.0000
1577       0.0000 0      +0.0000
1578       0.0000 0      +0.0000
1579       0.0000 0      +0.0000
1580       0.0000 0      +0.0000
1581       0.0000 0      +0.0000
1582       0.0000 0      +0.0000
1583       0.0000 0      +0.0000
1584       0.0000 0      +0.0000
1585       0.0000 0      +0.0000
1586       0.0000 0      +0.0000
1587       0.0000 0      +0.0000
1588       0.0000 0      +0.0000
1589       0.0000 0      +0.0000
1590       0.0000 0      +0.0000
1591       0.0000 0      +0.0000
1592       0.0000 0      +0.0000
1593       0.0000 0      +0.0000
1594       0.0000 0      +0.0000
1595       0.0000 0      +0.0000
1596       0.0000 0      +0.0000
1597       0.0000 0      +0.0000
1598       0.0000 0      +0.0000
1599       0.0000 0      +0.0000
1600       0.0000 0      +0.0000
1601       0.0000 0      +0.0000
1602       0.0000 0      +0.0000
1603       0.0000 0      +0.0000
1604       0.0000 0      +0.0000
1605       0.0000 0      +0.0000
1606       0.0000 0      +0.0000
1607       0.0000 0      +0.0000
1608       0.0000 0      +0.0000
1609       0.0000 0      +0.0000
1610       0.0000 0      +0.0000
1611       0.1766 1      +0.0000
1612       0.0000 0      +0.0000
1613       0.0000 0      +0.0000
1614       0.0000 0      +0.0000
1615       0.0000 0      +0.0000
1616       0.0000 0      +0.0000
1617       0.0000 0      +0.0000
1618       0.0000 0      +0.0000
1619       0.0000 0      +0.0000
1620       0.0000 0      +0.0000
1621       0.1278 1      +0.0000
1622       2.1664 1      +0.0000
1623       0.1726 1      +0.0000
1624       0.0571 1      +0.0000
1625       0.0580 1      +0.0000
1626       0.1007 1      +0.0000
1627       0.0623 1      +0.0000
1628       0.0000 0      +0.0000
1629       0.0000 0      +0.0000
1630       0.0000 0      +0.0000
1631       0.0000 0      +0.0000
1632       0.0000 0      +0.0000
1633       0.0000 0      +0.0000
1634       0.0000 0      +0.0000
1635       0.0000 0      +0.0000
1636       0.0000 0      +0.0000
1637       0.0000 0      +0.0000
1638       0.0000 0      +0.0000
1639       0.0000 0      +0.0000
1640       0.0000 0      +0.0000
1641       0.0000 0      +0.0000
1642       0.0000 0      +0.0000
1643       0.0000 0      +0.0000
1644       0.0000 0      +0.0000
1645       0.0000 0      +0.0000
1646       0.0000 0      +0.0000
1647       0.0000 0      +0.0000
1648       0.0000 0      +0.0000
1649       0.0000 0      +0.0000
1650       0.0000 0      +0.0000
1651       0.0000 0      +0.0000
1652       0.0000 0      +0.0000
1653       0.0000 0      +0.0000
1654       0.0000 0      +0.0000
1655       0.0000 0      +0.0000
1656       0.9661 1      +0.0000
1657       1.7406 1      +0.0000
1658       2.1343 1      +0.0000
1659       3.8386 1      +0.0000
1660       4.1012 1      +0.0000
1661       8.7177 1      +0.0000
1662      17.9868 1      +0.0000
1663      15.9491 1      +0.0000
1664      14.3305 1      +0.0000
1665       7.1357 1      +0.0000
1666       5.3936 1      +0.0000
1667       4.7666 1      +0.0000
1668       4.9953 1      +0.0000
1669       5.2852 1      +0.0000
1670       3.9180 1      +0.0000
1671       2.1720 1      +0.0000
1672       0.9969 1      +0.0000
1673       0.3111 1      +0.0000
1674       2.1635 1      +0.0000
1675       2.7897 1      +0.0000
1676       1.6785 1      +0.0000
1677       1.3978 1      +0.0000
1678       0.3605 1      +0.0000
1679       0.2813 1      +0.0000
1680       0.2381 1      +0.0000
1681       0.0000 0      +0.0000
1682       0.0000 0      +0.0000
1683       0.0000 0      +0.0000
1684       0.0000 0      +0.0000
1685       0.0000 0      +0.0000
1686       0.0000 0      +0.0000
1687       0.0000 0      +0.0000
1688       0.0000 0      +0.0000
1689       0.0000 0      +0.0000
1690       0.0000 0      +0.0000
1691       0.0000 0      +0.0000
1692       0.0000 0      +0.0000
1693       0.0000 0      +0.0000
1694       0.0000 0      +0.0000
1695       0.0000 0      +0.0000
1696       0.0000 0      +0.0000
1697       0.0000 0      +0.0000
1698       0.0000 0      +0.0000
1699       0.0000 0      +0.0000
1700       0.0000 0      +0.0000
1701       0.0000 0      +0.0000
1702       0.0000 0      +0.0000
1703       0.0000 0      +0.0000
1704       0.0000 0      +0.0000
1705       0.0000 0      +0.0000
1706       0.0000 0      +0.0000
1707       0.0000 0      +0.0000
1708       0.0000 0      +0.0000
1709       0.0000 0      +0.0000
1710       0.0000 0      +0.0000
1711       0.0000 0      +0.0000
1712       0.0000 0      +0.0000
1713       0.0000 0      +0.0000
1714       0.0000 0      +0.0000
1715       0.1586 1      +0.0000
1716       0.1949 1      +0.0000
1717       0.4230 1      +0.0000
1718       0.7859 1      +0.0000
1719       2.0507 1      +0.0000
1720       7.4053 1      +0.0000
1721       5.8900 1      +0.0000
1722       3.3531 1      +0.0000
1723       2.7866 1      +0.0000
1724       4.7799 1      +0.0000
1725       2.7017 1      +0.0000
1726       0.9818 1      +0.0000
1727       1.0921 1      +0.0000
1728       0.3565 1      +0.0000
1729       0.3501 1      +0.0000
1730       1.4389 1      +0.0000
1731       1.2522 1      +0.0000
1732       1.4759 1      +0.0000
1733       0.9863 1      +0.0000
1734       2.1187 1      +0.0000
1735       1.5276 1      +0.0000
1736       0.1459 1      +0.0000
1737       0.2034 1      +0.0000
1738       0.0876 1      +0.0000
1739       0.0000 0      +0.0000
1740       0.0000 0      +0.0000
1741       0.0000 0      +0.0000
1742       0.0000 0      +0.0000
1743       0.0000 0      +0.0000
1744       0.0000 0      +0.0000
1745       0.0000 0      +0.0000
1746       0.0000 0      +0.0000
1747       0.0000 0      +0.0000
1748       0.0000 0      +0.0000
1749       0.0000 0      +0.0000
1750       0.0000 0      +0.0000
